DateTime,B50D0013-001,B49G0162-001,B50A0232-001,B44D0555-001,B50E0200-001,B50A0234-001,B50E0379-001,B43H0257-001,B50G0045-001,B44G0066-001,B44H0174-001,B50D0066-001,B49D0095-001,B43G0389-001,B49G0229-001,B50C0078-001,B50E0326-001,B49H0007-001,B44C0113-001,B49G0959-001,B50E0201-001,B50D0004-001,B49F1427-001,B43G0110-001,B44G0514-001,B50B0581-001,B43H0261-001,B44A0480-001,B44G0563-001,B50G0044-001,B43H0063-001,B43H0046-001,B49G0165-001,B44G0310-001,B49F0434-001,B50G0093-001,B49G0166-001,B44G0449-001,B44G0058-001,B43H0256-001,B44D0720-001,B44G0311-001,B50B1279-001,B49G0147-001,B50C0079-001,B50B0582-001,B44G0515-001,B49G0228-001,B49B0610-001,B43G0390-001,B50B0493-001,B43G1173-001,B49D0061-001,B50C0029-001,B44C0214-001,B50C0028-001,B44G0499-001,B49G0138-001,B44C0212-001,B49G0451-001,B43D0017-001,B49E0300-001,B50B0215-001,B49G0098-001,B50A0149-001,B49G0161-001,B50A0233-001,B44E0224-001,B50G0046-001
2022-01-27,14.736416666666665,2.398125,5.134625,-1.820375,16.731875,5.085125,9.394541666666667,-1.389875,20.643041666666665,3.969,7.2545,13.90175,1.2448750000000002,-0.6893750000000001,5.33475,6.523,8.015791666666667,12.265708333333334,-0.7805,9.216208333333332,14.919041666666667,14.880541666666666,4.531666666666666,0.25825000000000004,-0.23975,12.433666666666667,-1.3740416666666666,-1.1945833333333333,-0.22741666666666668,22.668041666666667,-1.17625,-0.37575000000000003,14.922083333333333,-0.8115416666666667,4.172416666666667,20.713291666666667,7.068416666666667,2.6123333333333334,5.847833333333334,-0.18775,-1.655875,0.4205833333333333,5.2912083333333335,8.573833333333333,9.612208333333333,2.880625,0.09749999999999999,10.0495,0.8675833333333333,-0.465,13.421624999999999,-1.19475,0.31116666666666665,8.700083333333334,0.856875,10.420291666666666,3.9159166666666665,1.6873333333333334,-0.393,8.649208333333332,0.44416666666666665,-0.8375416666666666,4.417041666666667,1.2380833333333334,7.477625,14.896583333333332,9.761750000000001,0.011583333333333333,16.55783333333333
2022-01-28,14.705374999999998,2.396708333333333,5.140791666666667,-1.8218750000000001,,5.072791666666666,9.390416666666667,-1.402,20.614291666666666,3.952083333333333,7.246666666666667,13.902625,1.2322916666666668,-0.6984583333333333,5.335249999999999,6.518833333333333,8.000708333333334,12.248208333333332,-0.8213750000000001,9.210041666666667,14.900791666666665,14.85975,4.510666666666666,0.2946666666666667,-0.244375,12.414416666666668,-1.3892083333333334,-1.211,-0.236375,22.643666666666665,-1.2018333333333333,-0.38358333333333333,14.923458333333334,-0.8222499999999999,4.154375,20.715374999999998,7.049333333333333,2.6038333333333337,5.844166666666666,-0.21558333333333332,-1.6567083333333334,0.41583333333333333,5.275875,8.515333333333333,9.591625,2.86375,0.09125,10.050625,0.8544583333333332,-0.4805,13.402708333333335,-1.2099583333333335,0.29204166666666664,8.675416666666667,0.8342916666666667,10.398875,3.8981666666666666,1.6782083333333333,-0.3950416666666667,8.652291666666667,0.43570833333333336,-0.8591666666666667,4.4031666666666665,1.2293333333333334,7.464375,14.889041666666666,9.72,-0.0008333333333333334,16.532791666666665
2022-01-29,14.719666666666667,2.3990416666666667,5.1630416666666665,-1.8174166666666667,16.74170833333333,5.073083333333334,9.392416666666668,-1.3984166666666666,20.631375000000002,3.9592916666666667,7.252791666666667,13.899208333333334,1.240625,-0.6898749999999999,5.33775,6.5421249999999995,8.012041666666667,12.249333333333333,-0.79275,9.218416666666666,14.909958333333334,14.867125,4.514958333333333,0.27045833333333336,-0.24204166666666668,12.415,-1.3795416666666667,-1.1872083333333332,-0.23504166666666668,22.649583333333336,-1.1845416666666668,-0.381125,14.925916666666666,-0.8177916666666666,4.1585,20.721999999999998,7.063916666666667,2.6121250000000003,5.847041666666667,-0.19341666666666668,-1.6570833333333335,0.42404166666666665,5.28025,8.5815,9.597583333333334,2.8662916666666667,0.09445833333333332,10.054916666666665,0.8681666666666666,-0.4672083333333334,13.412875,-1.2051666666666667,0.2939583333333333,8.692041666666666,0.8492916666666667,10.414958333333333,3.9015,1.68875,-0.3964166666666667,8.657333333333334,0.443625,-0.8409999999999999,4.4050416666666665,1.2368333333333335,7.470916666666667,14.890958333333332,9.74525,-0.0018333333333333333,16.553250000000002
2022-01-30,14.695208333333333,2.3992916666666666,5.152583333333333,-1.8204166666666666,16.745916666666666,5.054833333333334,9.390166666666667,-1.4104999999999999,20.605291666666666,3.95025,7.245583333333333,13.894,1.233625,-0.694875,5.339208333333333,6.5355,8.002958333333334,12.238583333333333,-0.8138333333333333,9.215541666666667,14.902999999999999,14.852875,4.495208333333333,0.35241666666666666,-0.24083333333333334,12.383916666666666,-1.3880416666666668,-1.18875,-0.24216666666666667,22.632458333333332,-1.1987916666666667,-0.3794583333333333,14.927458333333334,-0.8228333333333332,4.146541666666667,20.726791666666667,7.058375000000001,2.6022916666666664,5.8445,-0.21045833333333333,-1.6597499999999998,0.4211666666666667,5.267916666666666,8.564958333333333,9.584708333333333,2.8558333333333334,0.089125,10.057375,0.8619583333333334,-0.473875,13.390416666666667,-1.2130833333333333,0.2844583333333333,8.67925,0.8349583333333332,10.398,3.8863749999999997,1.6837916666666668,-0.39937500000000004,8.660958333333333,0.43450000000000005,-0.8548749999999999,4.391625,1.234125,7.458458333333334,14.886083333333334,9.714333333333334,-0.030666666666666665,16.53770833333333
2022-01-31,14.716791666666666,2.4071666666666665,5.165333333333334,-1.8124166666666666,16.746,5.085999999999999,9.392833333333334,-1.388375,20.671458333333334,3.96825,7.263875,13.905458333333334,1.2497083333333332,-0.6725416666666667,5.340916666666668,6.558541666666667,8.015541666666666,12.24375,-0.7630416666666666,9.221416666666666,14.934333333333333,14.875708333333334,4.5125416666666665,0.4250833333333333,-0.20075,12.465166666666667,-1.38025,-1.139125,-0.23295833333333335,22.65725,-1.1737083333333334,-0.359375,14.929083333333333,-0.8177916666666666,4.155333333333333,20.73,7.097458333333333,2.626625,5.84675,-0.16779166666666667,-1.6506666666666667,0.46725,5.280125,8.656666666666666,9.605041666666667,2.8615,0.11725000000000001,10.060375,0.8746666666666667,-0.4482083333333333,13.44825,-1.1955,0.30675,8.693041666666668,0.851,10.417,3.908958333333333,1.6922499999999998,-0.39658333333333334,8.664666666666667,0.448,-0.8359583333333332,4.409875,1.2495,7.483250000000001,14.884125,9.751416666666666,0.059625000000000004,16.570833333333333
2022-02-01,14.703416666666667,2.4052916666666664,5.1575,-1.816625,16.75433333333333,5.090333333333334,9.392791666666666,-1.3914166666666665,20.669291666666666,3.9635,7.264333333333333,13.908499999999998,1.2438333333333333,-0.6825833333333334,5.342333333333333,6.556708333333333,8.009958333333334,12.233166666666667,-0.7820416666666667,9.220041666666667,14.9345,14.867375000000001,4.503541666666667,0.47891666666666666,-0.19879166666666667,12.45675,-1.3844583333333331,-1.137,-0.22883333333333333,22.6435,-1.1875416666666667,-0.3517083333333333,14.930583333333333,-0.829625,4.144,20.734791666666666,7.096333333333334,2.646875,5.8449583333333335,-0.18116666666666667,-1.6521249999999998,0.4852083333333333,5.275458333333334,8.639000000000001,9.598708333333333,2.8512500000000003,0.124625,10.063125000000001,0.8674166666666667,-0.45337500000000003,13.446708333333333,-1.194625,0.306,8.681875,0.840375,10.413041666666667,3.9121666666666663,1.6862083333333333,-0.39683333333333337,8.668041666666666,0.44708333333333333,-0.8464583333333332,4.405375,1.248,7.486916666666667,14.880041666666665,9.723958333333334,0.16849999999999998,16.561875
2022-02-02,14.681958333333334,2.40475,5.151375,-1.8175,16.746916666666667,5.083208333333333,9.390875,-1.4088333333333332,20.628708333333332,3.952375,7.258833333333333,13.905291666666665,,-0.6893333333333334,5.342333333333333,6.551666666666667,7.997791666666667,12.220500000000001,-0.8042083333333334,9.2245,14.930166666666667,14.858708333333333,4.484875,0.4653333333333334,-0.20320833333333332,12.422833333333335,-1.3937499999999998,-1.1439583333333332,-0.22916666666666666,22.623666666666665,-1.2004166666666667,-0.3475833333333333,14.931,-0.8409583333333334,4.131208333333333,20.735375,7.0880833333333335,2.6372916666666666,5.841375,-0.19583333333333333,-1.654625,0.4595833333333334,5.259125,8.607708333333333,9.588708333333333,2.840375,0.11729166666666667,10.063041666666667,0.8577499999999999,-0.46104166666666674,13.419458333333333,-1.1878333333333333,0.29691666666666666,8.663333333333332,0.8190416666666667,10.3935,3.9010833333333337,1.6782083333333333,-0.39891666666666664,8.670166666666667,0.4402083333333333,-0.8624583333333332,4.390083333333333,1.2445416666666667,7.474625,14.870666666666667,9.699833333333332,0.16120833333333331,16.547
2022-02-03,14.693875,2.40525,5.154625,-1.8201666666666665,16.763749999999998,5.08425,9.393666666666666,-1.4165416666666666,20.636,3.9605833333333336,7.26175,13.9015,,-0.6815000000000001,5.344708333333333,6.558458333333333,8.01,12.228,-0.7878750000000001,9.230291666666666,14.935958333333334,14.8615,4.4928333333333335,0.432,-0.21445833333333333,12.423083333333333,-1.3807916666666664,-1.1315833333333332,-0.22441666666666668,22.632041666666666,-1.1861666666666666,-0.3410416666666667,14.933,-0.8297916666666666,4.139541666666667,20.742208333333334,7.091666666666666,2.638875,5.843041666666667,-0.18558333333333332,-1.6572500000000001,0.45337500000000003,5.264375,8.651708333333334,9.595625,2.844791666666667,0.11541666666666667,10.067166666666667,0.8691666666666666,-0.454,13.424333333333335,-1.1805833333333333,0.30375,8.683625,0.8370000000000001,10.415333333333333,3.90225,1.6869583333333333,-0.4010833333333334,8.674708333333333,0.4519583333333333,-0.8434583333333333,4.356916666666667,1.2485416666666667,7.481333333333333,14.874583333333334,9.723666666666666,0.12558333333333335,16.55875
2022-02-04,14.688875000000001,2.408208333333333,5.156083333333333,-1.8201666666666665,16.7585,5.090583333333334,9.394083333333333,-1.4124583333333334,20.63716666666667,3.9599583333333332,7.265416666666667,13.903083333333333,,-0.668,5.344666666666666,6.560124999999999,8.008375,12.224083333333333,-0.7723749999999999,9.234875,14.944583333333334,14.869583333333333,4.48825,0.39483333333333337,-0.21179166666666668,12.443958333333333,-1.3786666666666667,-1.1312916666666666,-0.22429166666666667,22.630291666666665,-1.1764166666666667,-0.32775000000000004,14.933250000000001,-0.8257499999999999,4.1358749999999995,20.743291666666668,7.108250000000001,2.634708333333333,5.842666666666667,-0.1755,-1.6555416666666665,0.451875,5.2566250000000005,8.677625,9.600208333333333,2.8422916666666667,0.11991666666666667,10.067208333333333,0.8685,-0.44529166666666664,13.434416666666666,-1.1689166666666666,0.30075,8.679041666666667,0.8291666666666666,10.405666666666667,3.900916666666667,1.6874166666666666,-0.40225,8.67675,0.45145833333333335,-0.8451666666666666,4.340208333333334,1.2530416666666666,7.483125,14.869291666666667,9.726583333333332,0.11229166666666666,16.564208333333333
2022-02-05,14.669833333333335,2.4067916666666664,5.175291666666666,-1.8187083333333334,16.760666666666665,5.10525,9.392125,,20.697208333333332,3.954,7.264666666666667,13.913416666666668,,-0.6496666666666667,5.3442083333333334,6.566791666666667,7.9978750000000005,12.214708333333334,-0.81025,9.223541666666668,14.931791666666667,14.858416666666665,4.493541666666666,0.4141666666666666,,12.474916666666667,-1.3860833333333333,-1.1566666666666665,-0.2247916666666667,22.641208333333335,-1.194625,-0.3293333333333333,14.933333333333332,-0.8268333333333332,4.132958333333334,20.745124999999998,7.0836250000000005,,5.8380833333333335,-0.19666666666666666,-1.65425,,5.25525,8.612333333333334,9.582958333333334,2.8321666666666663,0.12620833333333334,10.066541666666668,0.8580416666666667,-0.460625,13.464458333333333,,,8.663583333333333,0.8156249999999999,10.393583333333334,3.898125,1.6787083333333335,-0.4035,8.679291666666666,0.4674583333333333,-0.8625833333333333,4.403083333333334,1.2449166666666667,7.494083333333333,14.861708333333333,,0.20895833333333333,16.545166666666667
2022-02-06,14.805458333333334,2.4129583333333335,5.409416666666666,-1.6575833333333334,16.776541666666667,5.313375,9.41025,,20.896291666666666,4.156,7.318458333333333,13.925208333333332,,-0.40791666666666665,5.348958333333333,6.727125,8.055291666666667,12.364375,-0.7188333333333333,9.238083333333334,14.978416666666666,14.908166666666666,4.699208333333334,0.451625,,12.5755,-1.2055,-1.0845,-0.10583333333333333,22.815416666666668,-1.0367499999999998,-0.297375,14.935791666666667,-0.6399583333333333,4.28725,20.753875,7.126083333333334,,5.851708333333334,-0.014958333333333336,-1.6114166666666667,,5.438583333333334,8.720833333333333,9.622166666666667,2.907208333333333,0.358125,10.072625,0.9120833333333334,-0.416125,13.62525,,,8.726916666666666,0.941125,10.524291666666667,4.104916666666667,1.7412083333333335,-0.3779166666666667,8.684166666666666,0.6882083333333333,-0.7761666666666667,4.587791666666667,1.3134166666666667,7.625791666666667,14.882291666666667,,0.4028333333333333,16.60770833333333
2022-02-07,14.950958333333332,2.4125833333333335,5.448583333333333,-1.6640416666666666,16.745791666666666,5.447583333333333,9.4355,-1.0200416666666665,20.927916666666665,4.303333333333334,7.356541666666666,13.933291666666667,,-0.518625,5.348,6.774333333333334,8.064041666666666,12.524791666666667,-0.7649166666666667,9.224708333333334,14.972458333333334,14.909625,4.8388333333333335,0.49495833333333333,0.06283333333333334,12.571833333333332,-1.1661249999999999,-1.124125,0.048916666666666664,22.988166666666668,-0.9533333333333333,-0.3053333333333333,14.933291666666667,-0.463125,4.4150833333333335,20.741916666666665,7.101375,2.904625,5.868375,0.011416666666666667,-1.6135416666666667,0.7827500000000001,5.5492083333333335,8.555333333333333,9.609541666666667,3.0365416666666665,0.4005,10.062333333333333,0.8955000000000001,-0.453125,13.640083333333335,-0.5650833333333333,0.817625,8.783833333333334,0.9698333333333333,10.629083333333334,4.249083333333333,1.7190833333333335,-0.35791666666666666,8.682583333333334,0.7308333333333333,-0.7181666666666667,4.7086250000000005,1.30375,7.688791666666667,14.899541666666666,,0.435875,16.582375000000003
2022-02-08,14.986708333333333,2.4110416666666667,5.249416666666667,-1.7525416666666667,16.766708333333334,5.359291666666667,9.455166666666667,-1.0600833333333333,20.910041666666668,4.242416666666666,7.385625,13.931708333333333,,-0.596625,5.352833333333333,6.673708333333334,8.090166666666667,12.541708333333332,-0.75175,9.24075,14.976333333333335,14.926375,4.836291666666667,0.46220833333333333,-0.04554166666666667,12.568916666666667,-1.196375,-1.1260833333333333,0.05883333333333333,23.01816666666667,-0.9604166666666667,-0.3184166666666667,14.938208333333334,-0.46879166666666666,4.433375,20.75375,7.09375,2.8082499999999997,5.885208333333334,-0.01891666666666667,-1.6381249999999998,0.6595833333333333,5.531958333333333,8.545541666666667,9.626541666666666,3.0832916666666663,0.3070833333333333,10.065708333333333,0.9078750000000001,-0.4547916666666667,13.596125,-0.6881666666666666,0.7396250000000001,8.877041666666667,0.9895416666666667,10.646208333333334,4.240958333333333,1.7107083333333335,-0.35474999999999995,8.688833333333333,0.6653333333333333,-0.6887083333333334,4.658333333333333,1.2872916666666667,7.69425,14.924375,10.406125,0.39279166666666665,16.603791666666666
2022-02-09,14.984625,2.4125833333333335,5.2253750000000005,-1.7997083333333332,16.77541666666667,5.3075833333333335,9.467708333333333,-1.127375,20.895958333333333,4.205875,7.403833333333334,13.927458333333334,,-0.62725,5.356125,6.6593333333333335,8.103833333333334,12.525458333333333,-0.7240833333333333,9.259333333333332,14.989291666666666,14.9475,4.819541666666667,0.42283333333333334,-0.105,12.560041666666665,-1.2182916666666668,-1.1264583333333333,0.03345833333333333,23.01654166666667,-0.9785416666666666,-0.3205,14.942875,-0.5100416666666666,4.4327499999999995,20.761083333333335,7.116833333333333,2.7591666666666668,5.900416666666666,-0.04345833333333333,-1.6431250000000002,0.6052083333333333,5.5093749999999995,8.578833333333334,9.647125,3.094958333333333,0.26008333333333333,10.069208333333334,0.9112083333333333,-0.44295833333333334,13.566333333333333,-0.8306666666666667,0.6660416666666666,8.913,0.9940833333333333,10.632041666666668,4.226083333333333,1.7101666666666666,-0.35470833333333335,8.695500000000001,0.6035,-0.6841666666666667,4.5957083333333335,1.2831249999999998,7.695374999999999,14.939333333333332,10.381625,0.35062499999999996,16.626125
2022-02-10,14.973541666666668,2.416333333333333,5.207,-1.8001250000000002,16.77658333333333,5.275625,9.47625,-1.212375,20.8895,4.183583333333334,7.417416666666667,13.926208333333333,,-0.6419166666666667,5.357958333333333,6.64975,8.110541666666666,12.5035,-0.6992083333333333,9.275625,15.003124999999999,14.966541666666666,4.8120416666666666,0.426,-0.12258333333333334,12.56575,-1.2405000000000002,-1.12225,0.004625,23.004416666666668,-0.9990833333333332,-0.3094166666666667,14.94675,-0.540375,4.425916666666667,20.765,7.148499999999999,2.734375,5.914416666666667,-0.06116666666666667,-1.6445416666666668,0.574375,5.4926666666666675,8.614625,9.66275,3.0909166666666668,0.23641666666666664,10.070625,0.9111666666666668,-0.4314166666666666,13.567,-0.9222083333333333,0.591375,8.920916666666665,0.9904166666666666,10.612625,4.214083333333334,1.712375,-0.35516666666666663,8.702708333333334,0.5604166666666667,-0.6872083333333333,4.5655833333333335,1.283,7.702208333333334,14.946708333333333,10.362499999999999,0.34991666666666665,16.645291666666665
2022-02-11,14.926375,2.4156666666666666,5.191416666666666,-1.81175,16.765666666666664,5.240541666666666,9.478541666666667,-1.2840416666666667,20.844458333333332,4.145458333333333,7.414666666666666,13.922666666666666,,-0.6625416666666667,5.3581666666666665,6.623166666666666,8.09375,12.457916666666668,-0.7389166666666666,9.282875,14.990416666666667,14.954166666666666,4.772666666666667,0.3990833333333333,-0.162125,12.55775,-1.2741666666666667,-1.1566666666666665,-0.03220833333333333,22.964624999999998,-1.0443333333333333,-0.3155833333333333,14.948708333333334,-0.5689166666666666,4.40175,20.764041666666667,7.136916666666667,2.6998333333333338,5.924041666666667,-0.11079166666666666,-1.6465833333333333,0.536,5.469541666666667,8.539583333333333,9.652375000000001,3.0659166666666664,0.206875,10.066125,0.8920833333333333,-0.448625,13.550583333333334,-0.99975,0.513625,8.89275,0.9553333333333333,10.568666666666667,4.1795,1.6966666666666665,-0.35833333333333334,8.708583333333333,0.5158333333333334,-0.7196666666666666,4.536833333333333,1.2695416666666668,7.6801666666666675,14.946291666666667,10.312375000000001,0.31016666666666665,16.625291666666666
